# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 02:11:39 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr < 0.1
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 0.36)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,hostname,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,rastr,ra,decstr,dec
WASP-186 b,WASP-186,2020,5.02679900000,0.00001200000,-0.00001400000,0,0.0600000000,0.0012000000,-0.0013000000,0,1.11000000,0.03000000,-0.03000000,0,4.22000000,0.18000000,-0.18000000,0,Mass,3.821000,0.398000,-0.370000,0,0.330000,0.010000,-0.010000,0,853.1355,,,0,1378.40,,,0,83.59000,0.55000,-0.49000,0,F,6361.00,105.00,-82.00,0,1.470000,0.020000,-0.020000,0,1.220000,0.070000,-0.080000,0,-0.0800,0.1400,-0.1400,0,[Fe/H],0.50022,0.00742,-0.00755,0,4.193000,0.028000,-0.029000,0,3.1000,1.0000,-0.0800,0,0.546000,0.039000,-0.038000,0,15.6000,0.9000,-0.9000,0,4.80000,1.90000,-1.90000,0,01h15m58.87s,18.9953122,+21d37m00.86s,21.6169065
WASP-187 b,WASP-187,2020,5.14787800000,0.00000500000,-0.00000900000,0,0.0653000000,0.0013000000,-0.0013000000,0,1.64000000,0.05000000,-0.05000000,0,0.80000000,0.09000000,-0.09000000,0,Mass,0.224000,0.034000,-0.031000,0,0.000000,,,0,1594.7600,,,0,1760.00,,,0,,,,,F,6150.00,92.00,-85.00,0,2.830000,0.050000,-0.050000,0,1.540000,0.090000,-0.090000,0,0.0000,0.1100,-0.1100,0,[Fe/H],0.96727,0.01015,-0.01039,0,3.722000,0.029000,-0.029000,0,2.5500,0.4900,-0.2500,0,0.096000,0.007000,-0.007000,0,15.3000,1.0000,-1.0000,0,,,,,01h09m53.94s,17.4747400,+25d40m53.94s,25.6816494
WASP-188 b,WASP-188,2025,5.74891600000,0.00000300000,-0.00000300000,0,0.0720000000,0.0030000000,-0.0030000000,0,1.32200000,0.05100000,-0.05100000,0,1.44300000,0.29600000,-0.29800000,0,Mass,0.780000,0.200000,-0.200000,0,0.000000,,,0,1278.0000,165.0000,-165.0000,0,1666.00,70.00,-70.00,0,85.88000,0.20000,-0.20000,0,,6850.00,125.00,-125.00,0,1.830000,0.069000,-0.069000,0,1.500000,0.090000,-0.090000,0,0.0000,0.3000,-0.3000,0,[Fe/H],0.74277,0.01385,-0.03053,0,4.100000,0.200000,-0.200000,0,,,,,0.345000,0.002000,-0.002000,0,,,,,,,,,18h35m07.67s,278.7819771,+36d36m56.28s,36.6156327
WASP-189 b,WASP-189,2020,2.72403300000,,,0,0.0505300000,0.0009800000,-0.0009800000,0,1.61900000,0.02100000,-0.02100000,0,1.99000000,0.16000000,-0.14000000,0,Mass,0.621987,0.076919,-0.036470,0,0.000000,,,0,,,,,3353.00,27.00,-34.00,0,84.03000,0.14000,-0.14000,0,,8000.00,80.00,-80.00,0,2.360000,0.030000,-0.030000,0,2.030000,0.066000,-0.066000,0,0.2900,0.1300,-0.1300,0,[Fe/H],1.31471,0.01914,-0.02002,0,3.900000,0.200000,-0.200000,0,0.7300,0.1300,-0.1300,0,0.227969,0.012406,-0.012547,0,93.1000,1.7000,-1.7000,0,1.19800,0.02600,-0.02500,0,15h02m44.82s,225.6867320,-03d01m53.35s,-3.0314874
WASP-19 b,WASP-19,2009,0.78883852000,0.00000075000,-0.00000082000,0,0.0165200000,0.0005000000,-0.0005600000,0,1.41500000,0.04400000,-0.04800000,0,1.15400000,0.07800000,-0.08000000,0,Mass,0.506000,0.031000,-0.030000,0,0.012600,0.014000,-0.008900,0,3320.0000,190.0000,-180.0000,0,2113.00,29.00,-29.00,0,79.08000,0.34000,-0.37000,0,G8 V,5616.00,66.00,-65.00,0,1.006000,0.031000,-0.034000,0,0.965000,0.091000,-0.095000,0,0.0400,0.2500,-0.3000,0,[Fe/H],-0.04335,0.03280,-0.03444,0,4.417000,0.020000,-0.021000,0,6.4000,4.1000,-3.5000,0,1.339000,0.056000,-0.058000,0,4.6300,0.2600,-0.2600,0,10.50000,0.20000,-0.20000,0,09h53m40.02s,148.4167672,-45d39m32.79s,-45.6591078
WASP-190 b,WASP-190,2019,5.36775300000,0.00000400000,-0.00000400000,0,0.0663000000,0.0008000000,-0.0008000000,0,1.15000000,0.09000000,-0.09000000,0,1.00000000,0.10000000,-0.10000000,0,Mass,0.815000,,,0,0.000000,,,0,747.1320,,,0,1500.00,50.00,-50.00,0,87.10000,0.70000,-0.70000,0,F6 IV-V,6400.00,100.00,-100.00,0,1.600000,0.100000,-0.100000,0,1.350000,0.050000,-0.050000,0,-0.0200,0.0500,-0.0500,0,[Fe/H],0.69146,0.01223,-0.01258,0,4.170000,0.040000,-0.040000,0,,,,,0.480000,0.070000,-0.070000,0,13.3000,0.6000,-0.6000,0,,,,,00h30m50.29s,7.7095292,-40d34m24.46s,-40.5734613
WASP-192 b,WASP-192,2019,2.87867650000,0.00000280000,-0.00000280000,0,0.0408000000,0.0008000000,-0.0008000000,0,1.23000000,0.08000000,-0.08000000,0,2.30000000,0.16000000,-0.16000000,0,Mass,1.620000,0.410000,-0.410000,0,0.000000,,,0,471.1420,,,0,1620.00,60.00,-60.00,0,82.70000,0.60000,-0.60000,0,G0 V,5910.00,145.00,-145.00,0,1.320000,0.070000,-0.070000,0,1.090000,0.060000,-0.060000,0,0.1400,0.0800,-0.0800,0,[Fe/H],0.28203,0.01771,-0.01847,0,4.236000,0.051000,-0.051000,0,5.7000,1.9000,-1.9000,0,0.671000,0.113000,-0.113000,0,3.1000,1.1000,-1.1000,0,,,,,14h54m38.09s,223.6587187,-38d44m40.37s,-38.7445469
WASP-194 b,WASP-194,2025,3.18338700000,0.00000040000,-0.00000050000,0,0.0470000000,0.0030000000,-0.0030000000,0,1.38100000,0.08800000,-0.08800000,0,1.17400000,0.26500000,-0.26500000,0,Mass,0.550000,0.180000,-0.180000,0,0.000000,,,0,1365.0000,303.0000,-303.0000,0,1693.00,122.00,-122.00,0,83.23000,0.47000,-0.46000,0,,6405.00,200.00,-200.00,0,1.409000,0.090000,-0.090000,0,1.290000,0.080000,-0.080000,0,0.0000,0.2500,-0.2500,0,[Fe/H],0.48157,0.02465,-0.01651,0,4.270000,0.500000,-0.500000,0,0.7500,0.5500,-0.5500,0,0.683000,0.027000,-0.016000,0,,,,,,,,,19h41m33.05s,295.3877064,+56d13m04.10s,56.2178049
WASP-197 b,WASP-197,2025,5.16722800000,0.00000300000,-0.00000300000,0,0.0650000000,0.0020000000,-0.0020000000,0,1.28900000,0.04900000,-0.04900000,0,1.26900000,0.25400000,-0.25400000,0,Mass,0.740000,0.180000,-0.180000,0,0.000000,,,0,1276.0000,157.0000,-157.0000,0,1665.00,67.00,-67.00,0,86.29000,0.32000,-0.32000,0,,6050.00,100.00,-100.00,0,2.112000,0.077000,-0.077000,0,1.360000,0.080000,-0.080000,0,0.0000,0.3000,-0.3000,0,[Fe/H],0.77067,0.02702,-0.02882,0,3.900000,0.200000,-0.200000,0,2.6000,1.5000,-1.5000,0,0.204000,0.002000,-0.002000,0,,,,,,,,,10h42m31.37s,160.6307133,+28d11m55.05s,28.1986255
WASP-2 b,WASP-2,2007,2.15217500000,0.00001200000,-0.00001100000,0,0.0314400000,0.0008800000,-0.0008700000,0,1.08100000,0.04100000,-0.04000000,0,0.93100000,0.06000000,-0.05800000,0,Mass,0.914000,0.074000,-0.071000,0,0.005400,0.009000,-0.004400,0,492.0000,80.0000,-71.0000,0,1311.00,52.00,-50.00,0,84.49000,0.17000,-0.18000,0,K1,5180.00,190.00,-190.00,0,0.866000,0.031000,-0.030000,0,0.895000,0.077000,-0.072000,0,0.1200,0.2100,-0.1900,0,[Fe/H],-0.31336,0.08126,-0.08566,0,4.514000,0.018000,-0.018000,0,8.2000,6.8000,-3.7000,0,1.940000,0.100000,-0.100000,0,0.9900,0.2700,-0.3200,0,,,,,20h30m54.13s,307.7255587,+06d25m45.59s,6.4293305
WASP-22 b,WASP-22,2010,3.53269000000,0.00001000000,-0.00001000000,0,0.0470000000,0.0003600000,-0.0003700000,0,1.23000000,0.14000000,-0.14000000,0,0.67000000,0.19000000,-0.19000000,0,Mass,0.444000,0.032000,-0.044000,0,0.020000,0.010000,-0.010000,0,837.7034,,,0,1502.00,20.00,-20.00,0,89.20000,0.50000,-0.50000,0,G1 V,6000.00,100.00,-100.00,0,1.240000,0.130000,-0.130000,0,1.460000,0.630000,-0.630000,0,-0.0500,,,0,[Fe/H],0.24500,0.01009,-0.01033,0,4.500000,0.200000,-0.200000,0,3.0000,1.0000,-1.0000,0,1.080000,0.310000,-0.310000,0,4.5000,0.4000,-0.4000,0,16.00000,3.00000,-3.00000,0,03h31m16.33s,52.8180374,-23d49m11.25s,-23.8197924
WASP-24 b,WASP-24,2010,2.34121000000,0.00000200000,-0.00000200000,0,0.0365100000,0.0002800000,-0.0002800000,0,1.38000000,0.16000000,-0.16000000,0,1.24000000,0.29000000,-0.29000000,0,Mass,0.622000,0.043000,-0.043000,0,0.000000,,,0,934.4650,,,0,1772.00,29.00,-29.00,0,83.64000,0.29000,-0.29000,0,,6075.00,100.00,-100.00,0,1.420000,0.160000,-0.160000,0,1.430000,0.500000,-0.500000,0,0.0000,,,0,[Fe/H],0.33131,0.00853,-0.00870,0,4.260000,0.170000,-0.170000,0,3.8000,1.3000,-1.2000,0,0.710000,0.060000,-0.060000,0,7.0000,0.9000,-0.9000,0,,,,,15h08m51.72s,227.2154975,+02d20m35.83s,2.3432860
WASP-25 b,WASP-25,2010,3.76483370000,0.00000120000,-0.00000120000,0,0.0473000000,0.0004000000,-0.0004000000,0,1.23200000,0.01400000,-0.01700000,0,0.56400000,0.02600000,-0.02500000,0,Mass,0.399185,0.025198,-0.022545,0,0.000000,,,0,341.0000,68.0000,-68.0000,0,1217.00,101.00,-101.00,0,88.19000,0.23000,-0.20000,0,,5697.00,80.00,-80.00,0,0.884000,0.008000,-0.009000,0,0.962000,0.027000,-0.021000,0,-0.2000,0.0500,-0.0500,0,[Fe/H],-0.14300,0.00465,-0.00470,0,4.529000,0.018000,-0.018000,0,1.9000,1.3000,-1.8000,0,1.961068,0.081770,-0.067672,0,2.5000,0.3000,-0.3000,0,16.93000,2.02000,-1.55000,0,13h01m26.34s,195.3597581,-27d31m20.02s,-27.5222273
WASP-26 b,WASP-26,2010,2.75660000000,0.00001000000,-0.00001000000,0,0.0400000000,0.0003000000,-0.0003000000,0,1.21000000,0.15000000,-0.15000000,0,0.85000000,0.23000000,-0.23000000,0,Mass,0.703000,0.060000,-0.060000,0,0.000000,,,0,1225.5264,,,0,1650.00,24.00,-24.00,0,82.50000,0.50000,-0.50000,0,G0,6034.00,31.00,-31.00,0,1.220000,0.150000,-0.150000,0,0.860000,0.340000,-0.340000,0,0.1600,,,0,[Fe/H],0.28725,0.01004,-0.01027,0,4.440000,0.060000,-0.060000,0,6.0000,2.0000,-2.0000,0,0.660000,0.090000,-0.090000,0,2.2000,0.7000,-0.7000,0,,,,,00h18m24.73s,4.6030424,-15d16m02.66s,-15.2674044
WASP-28 b,WASP-28,2014,3.40883495000,0.00000015000,-0.00000015000,0,0.0442000000,0.0010000000,-0.0010000000,0,1.21900000,0.02800000,-0.02800000,0,0.88900000,0.05800000,-0.05800000,0,Mass,0.651163,0.035807,-0.035807,0,0.000000,,,0,695.6500,,,0,1456.00,40.00,-40.00,0,88.51400,0.09000,-0.09000,0,F8,6084.00,45.00,-45.00,0,1.083000,0.025000,-0.025000,0,0.993000,0.067000,-0.067000,0,-0.2000,0.0700,-0.0700,0,[Fe/H],0.15000,0.00969,-0.00991,0,4.370000,0.018000,-0.018000,0,5.5000,2.6000,-2.6000,0,1.101779,0.009587,-0.009587,0,3.2500,0.3400,-0.3400,0,,,,,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
WASP-3 b,WASP-3,2007,1.84683000000,0.00000200000,-0.00000200000,0,0.0315000000,0.0003000000,-0.0003000000,0,1.42000000,0.17000000,-0.17000000,0,2.43000000,0.53000000,-0.53000000,0,Mass,0.890000,0.063000,-0.063000,0,0.000000,,,0,1845.3000,,,0,2020.00,35.00,-35.00,0,85.06000,0.16000,-0.16000,0,,6400.00,100.00,-100.00,0,1.440000,0.120000,-0.120000,0,1.620000,0.530000,-0.530000,0,0.0000,,,0,[Fe/H],0.43416,0.01924,-0.01551,0,4.250000,0.050000,-0.050000,0,2.1000,1.2000,-1.2000,0,0.770000,0.160000,-0.160000,0,13.4000,1.5000,-1.5000,0,,,,,18h34m31.62s,278.6317411,+35d39m41.15s,35.6614312
WASP-31 b,WASP-31,2010,3.40590960000,0.00000500000,-0.00000500000,0,0.0465900000,0.0003500000,-0.0003500000,0,1.54900000,0.05000000,-0.05000000,0,0.47800000,0.02900000,-0.02900000,0,Mass,0.172000,0.019000,-0.019000,0,0.000000,,,0,970.9417,,,0,1423.70,,,0,84.41000,0.22000,-0.22000,0,,6302.00,102.00,-102.00,0,1.252000,0.033000,-0.033000,0,1.163000,0.026000,-0.026000,0,-0.2000,0.0900,-0.0900,0,[Fe/H],0.33572,0.02059,-0.02481,0,4.308000,0.020000,-0.020000,0,1.0000,3.0000,-0.5000,0,0.828508,0.185699,-0.145793,0,7.9000,0.6000,,0,,,,,11h17m45.33s,169.4388603,-19d03m17.20s,-19.0547781
WASP-33 b,WASP-33,2010,1.21987000000,0.00000100000,-0.00000100000,0,0.0239000000,0.0006300000,-0.0006300000,0,1.59300000,0.07400000,-0.07400000,0,2.09300000,0.13900000,-0.13900000,0,Mass,0.689000,0.074000,-0.074000,0,0.000000,,,0,9392.0471,,,0,2781.70,41.10,-41.10,0,86.63000,0.03000,-0.03000,0,A,7430.00,100.00,-100.00,0,1.444000,0.034000,-0.034000,0,1.495000,0.031000,-0.031000,0,0.1000,,,0,[M/H],0.81944,0.01771,-0.01588,0,4.250000,0.080000,-0.080000,0,,,,,0.700000,0.060000,-0.060000,0,85.6000,,,0,,,,,02h26m51.06s,36.7127375,+37d33m01.60s,37.5504441
WASP-35 b,WASP-35,2011,3.16158000000,0.00000200000,-0.00000200000,0,0.0431700000,0.0003300000,-0.0003300000,0,1.30000000,0.07000000,-0.07000000,0,0.71000000,0.10000000,-0.10000000,0,Mass,0.378000,0.049000,-0.041000,0,0.000000,,,0,758.1026,,,0,1338.29,,,0,87.96000,0.28000,-0.28000,0,,5990.00,80.00,-80.00,0,1.080000,0.060000,-0.060000,0,1.050000,0.190000,-0.190000,0,-0.1500,,,0,[Fe/H],0.14430,0.00522,-0.00528,0,4.400000,0.010000,-0.010000,0,5.0000,1.2000,-1.2000,0,1.170000,0.090000,-0.090000,0,3.9000,0.4000,-0.4000,0,,,,,05h04m19.65s,76.0818912,-06d13m47.21s,-6.2297801
WASP-36 b,WASP-36,2011,1.53736596000,0.00000024000,-0.00000024000,0,0.0267700000,0.0002800000,-0.0002800000,0,1.32700000,0.02100000,-0.02100000,0,2.36100000,0.07000000,-0.07000000,0,Mass,1.260000,0.060000,-0.060000,0,0.000000,,,0,1422.6075,,,0,1733.00,19.00,-19.00,0,83.15000,0.13000,-0.13000,0,,5959.00,134.00,-134.00,0,0.985000,0.014000,-0.014000,0,1.081000,0.034000,-0.034000,0,-0.2600,0.1000,-0.1000,0,[Fe/H],0.00087,0.00893,-0.00912,0,4.486000,0.009000,-0.009000,0,1.4000,1.5000,-3.4000,0,1.595000,0.045000,-0.045000,0,3.3000,1.2000,-1.2000,0,,,,,08h46m19.29s,131.5803897,-08d01m37.15s,-8.0269855
WASP-37 b,WASP-37,2010,3.57746900000,0.00001100000,-0.00001100000,0,0.0446000000,0.0019000000,-0.0019000000,0,1.16000000,0.07000000,-0.06000000,0,1.80000000,0.17000000,-0.17000000,0,Mass,1.530000,0.160000,-0.200000,0,0.000000,,,0,545.3338,,,0,1232.50,,,0,88.82000,0.77000,-0.86000,0,,5800.00,150.00,-150.00,0,1.003000,0.053000,-0.053000,0,0.925000,0.120000,-0.120000,0,-0.4000,0.1200,-0.1200,0,[Fe/H],-0.02100,0.07700,-0.05500,0,4.250000,0.150000,-0.150000,0,11.0000,3.0000,-4.0000,0,1.237419,0.215311,-0.289749,0,2.4000,1.6000,,0,,,,,14h47m46.53s,221.9438866,+01d03m54.08s,1.0650227
WASP-38 b,WASP-38,2010,6.87188000000,0.00001000000,-0.00001000000,0,0.0752200000,0.0007400000,-0.0007500000,0,1.23000000,0.06000000,-0.06000000,0,3.44000000,0.36000000,-0.36000000,0,Mass,2.300000,0.100000,-0.100000,0,0.030000,0.000000,0.000000,0,,,,,1250.00,,,0,89.50000,0.35000,-0.35000,0,F8 V,6180.00,50.00,-50.00,0,1.520000,0.070000,-0.070000,0,1.760000,0.280000,-0.280000,0,-0.0200,,,0,[Fe/H],0.45294,0.00364,-0.00367,0,4.250000,0.010000,-0.010000,0,3.2900,0.4200,-0.5300,0,0.710000,0.050000,-0.050000,0,7.5000,0.1000,-0.2000,0,,,,,16h15m50.33s,243.9597194,+10d01m56.68s,10.0324103
WASP-4 b,WASP-4,2007,1.33823099400,0.00000008400,-0.00000008400,0,0.0226100000,0.0003600000,-0.0002700000,0,1.34900000,0.01100000,-0.01200000,0,1.20000000,0.03200000,-0.03000000,0,Mass,0.647184,0.017241,-0.014588,0,0.005300,0.003800,-0.003800,0,1188.6219,,,0,1653.00,12.00,-12.00,0,88.05000,0.85000,-0.53000,0,G8,5436.00,34.00,-34.00,0,0.912000,0.007000,-0.007000,0,0.899000,0.033000,-0.031000,0,-0.0500,0.0400,-0.0400,0,[Fe/H],-0.17897,0.02115,-0.01746,0,4.472000,0.013000,-0.012000,0,7.0000,2.9000,-2.9000,0,1.670644,0.049344,-0.045114,0,1.9700,0.2600,-0.2600,0,22.20000,3.30000,-3.30000,0,23h34m15.10s,353.5629149,-42d03m42.41s,-42.0617794
WASP-41 b,WASP-41,2012,3.05240000000,0.00000100000,-0.00000100000,0,0.0402200000,0.0004400000,-0.0004400000,0,1.10000000,0.05000000,-0.05000000,0,0.85000000,0.11000000,-0.11000000,0,Mass,0.742000,0.028000,-0.028000,0,0.000000,,,0,344.1490,,,0,1244.00,10.00,-10.00,0,89.40000,0.30000,-0.30000,0,,5545.00,33.00,-33.00,0,0.830000,0.040000,-0.040000,0,0.810000,0.150000,-0.150000,0,0.0600,,,0,[Fe/H],-0.19512,0.00414,-0.00418,0,4.530000,0.050000,-0.050000,0,1.2000,1.1000,-0.2000,0,2.010000,0.260000,-0.260000,0,2.6400,0.2500,-0.2500,0,18.41000,0.05000,-0.05000,0,12h42m28.51s,190.6188034,-30d38m23.34s,-30.6398176
WASP-42 b,WASP-42,2012,4.98168190000,0.00000110000,-0.00000110000,0,0.0561000000,0.0012000000,-0.0012000000,0,1.12200000,0.03900000,-0.03900000,0,0.52700000,0.02800000,-0.02800000,0,Mass,0.464000,0.040000,-0.040000,0,0.062000,0.013000,-0.011000,0,137.1180,,,0,1021.00,19.00,-19.00,0,88.00000,0.17000,-0.17000,0,,5315.00,79.00,-79.00,0,0.892000,0.026000,-0.026000,0,0.951000,0.063000,-0.063000,0,0.2900,0.0500,-0.0500,0,[Fe/H],-0.36094,0.00461,-0.00466,0,4.515000,0.023000,-0.023000,0,4.4000,4.4000,-3.4000,0,1.885000,0.130000,-0.130000,0,2.7000,0.4000,-0.4000,0,,,,,12h51m55.49s,192.9812030,-42d04m25.02s,-42.0736165
WASP-44 b,WASP-44,2011,2.42380400000,0.00000800000,-0.00000800000,0,0.0345300000,0.0006500000,-0.0006500000,0,1.10000000,0.08100000,-0.07600000,0,0.87000000,0.06300000,-0.06200000,0,Mass,0.811000,0.188000,-0.155000,0,0.000000,,,0,533.0000,72.0000,-64.0000,0,1337.00,43.00,-42.00,0,86.21000,0.68000,-0.64000,0,G8 V,5420.00,100.00,-100.00,0,0.906000,0.053000,-0.050000,0,0.935000,0.054000,-0.052000,0,-0.0030,0.1000,-0.1000,0,[Fe/H],-0.19777,0.06359,-0.06408,0,4.494000,0.044000,-0.044000,0,10.3000,2.7000,-5.0000,0,1.770000,0.300000,-0.250000,0,3.2000,0.9000,-0.9000,0,,,,,00h15m36.79s,3.9032733,-11d56m17.75s,-11.9382645
