# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar 31 19:34:59 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_orbsmaxstr < 3
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2
WTS-1 b,WTS-1,3.35205700000,0.00001300000,-0.00001500000,0,0.0470000000,0.0010000000,-0.0010000000,0,1.49000000,0.16000000,-0.18000000,0,4.01000000,0.35000000,-0.35000000,0,Mass,1.610000,0.560000,-0.560000,0,0.100000,,,1,1500.00,100.00,-100.00,0,,,,,F6 V,6250.00,200.00,-200.00,0,1.150000,0.100000,-0.120000,0,1.200000,0.100000,-0.100000,0,-0.5000,0.5000,-0.5000,0,[Fe/H],0.08842,0.10699,-0.14228,0,4.400000,0.100000,-0.100000,0,2.5500,1.9500,-1.9500,0,1.112900,0.436700,-0.253600,0,7.0000,2.0000,-2.0000,0,,,,,,,,,19h35m56.41s,293.9850284,+36d17m46.66s,36.2962939,2346.01000000,341.40000000,-265.80000000
KELT-19 A b,KELT-19 A,4.61170930000,0.00000880000,-0.00000880000,0,0.0637000000,0.0031000000,-0.0027000000,0,1.91000000,0.11000000,-0.11000000,0,4.07000000,,,1,Mass,0.744000,,,1,,,,,1935.00,38.00,-38.00,0,7.500000,0.200000,-0.180000,0,A8 V,7500.00,110.00,-110.00,0,1.830000,0.099000,-0.099000,0,1.620000,0.250000,-0.200000,0,-0.1200,0.5100,-0.5100,0,[Fe/H],0.97772,0.05166,-0.05344,0,4.127000,0.029000,-0.029000,0,,,,,0.376000,0.031000,-0.027000,0,84.8000,2.0000,-2.0000,0,,,,,-8.50000,0.50000,-0.50000,0,07h26m02.29s,111.5095293,+07d36m56.79s,7.6157759,300.27600000,4.68400000,-4.54400000
WASP-186 b,WASP-186,5.02679900000,0.00001200000,-0.00001400000,0,0.0600000000,0.0012000000,-0.0013000000,0,1.11000000,0.03000000,-0.03000000,0,4.22000000,0.18000000,-0.18000000,0,Mass,3.821000,0.398000,-0.370000,0,0.330000,0.010000,-0.010000,0,1378.40,,,0,8.780000,0.180000,-0.180000,0,F,6361.00,105.00,-82.00,0,1.470000,0.020000,-0.020000,0,1.220000,0.070000,-0.080000,0,-0.0800,0.1400,-0.1400,0,[Fe/H],0.50022,0.00742,-0.00755,0,4.193000,0.028000,-0.029000,0,3.1000,1.0000,-0.0800,0,0.546000,0.039000,-0.038000,0,15.6000,0.9000,-0.9000,0,4.80000,1.90000,-1.90000,0,-5.93683,0.78665,-0.78665,0,01h15m58.87s,18.9953122,+21d37m00.86s,21.6169065,278.51400000,3.38700000,-3.30700000
HAT-P-16 b,HAT-P-16,2.77596727000,0.00000009000,-0.00000009000,0,0.0413000000,0.0004000000,-0.0004000000,0,1.31000000,0.06000000,-0.06000000,0,4.22100000,0.09200000,-0.09200000,0,Mass,2.479989,0.331549,-0.331549,0,0.046200,0.002700,-0.002400,0,1566.00,31.00,-31.00,0,7.730000,0.230000,-0.230000,0,F8,6140.00,72.00,-72.00,0,1.158000,0.025000,-0.025000,0,1.218000,0.039000,-0.039000,0,0.1700,0.0800,-0.0800,0,[Fe/H],0.29447,0.04598,-0.05143,0,4.396000,0.016000,-0.016000,0,0.5000,0.6000,-0.6000,0,1.105304,0.056393,-0.056393,0,3.5000,0.5000,-0.5000,0,,,,,-16.55300,0.00350,-0.00350,0,00h38m17.53s,9.5730343,+42d27m47.15s,42.4630961,226.63700000,4.47100000,-4.30500000
Qatar-3 b,Qatar-3,2.50792040000,,,0,0.0378300000,0.0006900000,-0.0006900000,0,1.09600000,0.14000000,-0.14000000,0,4.31000000,0.47000000,-0.47000000,0,Mass,4.000000,1.200000,-1.200000,0,0.000000,,,0,1681.00,84.00,-84.00,0,6.390000,0.590000,-0.590000,0,G0 V,6007.00,52.00,-52.00,0,1.272000,0.140000,-0.140000,0,1.145000,0.064000,-0.064000,0,-0.0410,0.0810,-0.0810,0,[Fe/H],0.27875,0.09416,-0.12039,0,4.286000,0.079000,-0.079000,0,0.3100,0.0010,-0.0010,0,0.780000,0.200000,-0.200000,0,10.2000,0.5000,-0.5000,0,6.31000,,,0,6.04000,0.10000,-0.10000,0,23h56m36.47s,359.1519716,+36d12m46.64s,36.2129562,735.60100000,33.46300000,-30.72300000
Qatar-5 b,Qatar-5,2.87923190000,,,0,0.0412700000,0.0006700000,-0.0006700000,0,1.10700000,0.06400000,-0.06400000,0,4.32000000,0.18000000,-0.18000000,0,Mass,3.950000,0.580000,-0.580000,0,0.000000,,,0,1415.00,31.00,-31.00,0,8.270000,0.340000,-0.340000,0,G2 V,5747.00,49.00,-49.00,0,1.076000,0.051000,-0.051000,0,1.128000,0.056000,-0.056000,0,0.3770,0.0800,-0.0800,0,[Fe/H],0.05614,0.04354,-0.04839,0,4.427000,0.035000,-0.035000,0,0.5300,0.0040,-0.0040,0,1.286000,0.150000,-0.150000,0,4.5000,0.5000,-0.5000,0,12.10000,,,0,-9.54000,0.10000,-0.10000,0,00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,367.65800000,8.08900000,-7.75500000
XO-6 b,XO-6,3.76500070000,0.00000810000,-0.00000810000,0,0.0815000000,0.0077000000,-0.0077000000,0,2.07000000,0.22000000,-0.22000000,0,4.40000000,,,1,Mass,0.620000,,,1,0.000000,,,0,1577.00,28.00,-28.00,0,9.080000,0.170000,-0.170000,0,F5,6720.00,100.00,-100.00,0,1.930000,0.180000,-0.180000,0,1.470000,0.060000,-0.060000,0,-0.0700,0.1000,-0.1000,0,[Fe/H],0.53614,0.00632,-0.00641,0,4.040000,0.100000,-0.100000,0,1.8800,0.9000,-0.2000,0,1.000000,0.056000,-0.056000,0,48.0000,3.0000,-3.0000,0,,,,,-1.58475,1.14501,-1.14501,0,06h19m10.31s,94.7929552,+73d49m39.24s,73.8275672,235.47900000,2.44300000,-2.39300000
OGLE2-TR-L9 b,OGLE2-TR-L9,2.48553350000,0.00000070000,-0.00000070000,0,0.0308000000,0.0005000000,-0.0005000000,0,1.61000000,0.04000000,-0.04000000,0,4.50000000,1.50000000,-1.50000000,0,Mass,1.250000,0.430000,-0.430000,0,,,,,2034.00,22.00,-22.00,0,5.807200,0.085600,-0.083100,0,,6933.00,58.00,-58.00,0,1.530000,0.040000,-0.040000,0,1.520000,0.080000,-0.080000,0,-0.0500,0.2000,-0.2000,0,[Fe/H],0.51197,0.04920,-0.05550,0,4.250000,0.010000,-0.010000,0,1.0000,0.7000,-0.7000,0,0.597000,0.025000,-0.025000,0,39.3300,0.3800,,0,,,,,,,,,11h07m55.17s,166.9798793,-61d08m46.50s,-61.1462496,1627.63000000,80.28000000,-73.20000000
KELT-24 b,KELT-24,5.55149296000,0.00000050000,-0.00000053000,0,0.0665000000,0.0011000000,-0.0011000000,0,1.13400000,0.02700000,-0.02600000,0,4.59000000,0.18000000,-0.18000000,0,Mass,3.900000,0.190000,-0.200000,0,0.031900,0.007900,-0.007400,0,1391.00,22.00,-23.00,0,10.670000,0.150000,-0.160000,0,F7,6426.00,93.00,-91.00,0,1.338000,0.032000,-0.030000,0,1.268000,0.063000,-0.063000,0,0.1380,0.0860,-0.0820,0,[Fe/H],0.43933,0.03634,-0.03450,0,4.287000,0.014000,-0.014000,0,1.9800,0.9500,-0.7900,0,0.744000,0.032000,-0.033000,0,19.7400,0.1300,-0.1500,0,,,,,-5.63000,0.01000,-0.01000,0,10h47m38.17s,161.9090273,+71d39m20.62s,71.6557270,96.51730000,0.31320000,-0.31130000
NGTS-13 b,NGTS-13,4.11902700000,0.00002300000,-0.00002300000,0,0.0549000000,0.0015000000,-0.0025000000,0,1.14200000,0.04600000,-0.04600000,0,4.84000000,0.44000000,-0.44000000,0,Mass,4.020000,0.550000,-0.550000,0,0.086000,0.034000,-0.034000,0,1605.00,30.00,-30.00,0,,,,,,5819.00,73.00,-73.00,0,1.788000,0.057000,-0.057000,0,1.300000,0.110000,-0.180000,0,0.2500,0.1700,-0.1700,0,[Fe/H],0.51720,0.02687,-0.02865,0,4.040000,0.050000,-0.050000,0,4.2300,2.6500,-1.5900,0,0.310000,0.040000,-0.040000,0,6.2000,1.2000,-1.2000,0,,,,,29.34839,1.19220,-1.19220,0,11h44m57.66s,176.2402326,-38d08m22.98s,-38.1397158,647.59500000,15.05900000,-14.40200000
WASP-120 b,WASP-120,3.61126721000,0.00000078000,-0.00000078000,0,0.0514000000,0.0007000000,-0.0007000000,0,1.39000000,0.08000000,-0.08000000,0,4.85000000,0.21000000,-0.21000000,0,Mass,2.334107,0.424383,-0.424383,0,0.057000,0.022000,-0.018000,0,1749.00,41.00,-41.00,0,6.800000,0.200000,-0.200000,0,F5,6450.00,120.00,-120.00,0,1.684430,0.073010,-0.073010,0,1.393000,0.057000,-0.057000,0,-0.0500,0.0700,-0.0700,0,[Fe/H],0.67509,0.00654,-0.00663,0,4.035000,0.049000,-0.049000,0,0.7000,,,0,0.299000,0.058000,-0.044000,0,15.1000,1.2000,-1.2000,0,,,,,19.83600,0.01300,-0.01300,0,04h10m27.86s,62.6160813,-45d53m53.68s,-45.8982434,381.17400000,3.23000000,-3.17700000
HAT-P-21 b,HAT-P-21,4.12448000000,0.00000700000,-0.00000700000,0,0.0503700000,0.0006700000,-0.0006700000,0,1.11000000,0.16000000,-0.16000000,0,4.87000000,1.57000000,-1.57000000,0,Mass,3.633781,0.530479,-0.530479,0,0.230000,0.020000,-0.020000,0,1367.00,27.00,-27.00,0,9.650000,0.740000,-0.740000,0,G3,5588.00,80.00,-80.00,0,1.210000,0.170000,-0.170000,0,1.240000,0.600000,-0.600000,0,0.0100,,,0,[Fe/H],0.18184,0.03034,-0.02956,0,4.330000,0.060000,-0.060000,0,10.2000,2.5000,-2.5000,0,1.000000,0.230000,-0.230000,0,3.5000,0.5000,-0.5000,0,15.88000,0.02000,-0.02000,0,-53.01800,0.00500,-0.00500,0,11h25m05.98s,171.2749348,+41d01m40.87s,41.0280207,277.27800000,3.21500000,-3.14400000
TOI-2109 b,TOI-2109,0.67247414000,0.00000002800,-0.00000028000,0,0.0179100000,0.0006500000,-0.0006500000,0,1.34700000,0.04700000,-0.04700000,0,5.02000000,0.75000000,-0.75000000,0,Mass,2.550000,,,0,,,,,3646.00,88.00,-88.00,0,2.268000,0.021000,-0.021000,0,F,6540.00,160.00,-160.00,0,1.698000,0.062000,-0.057000,0,1.453000,0.074000,-0.074000,0,0.0680,0.0700,-0.0620,0,[Fe/H],0.67302,0.03370,-0.02564,0,4.139000,0.041000,-0.046000,0,1.7700,0.8800,-0.6800,0,0.417000,0.056000,-0.053000,0,81.2000,1.6000,-1.6000,0,,,,,,,,,16h52m44.71s,253.1862971,+16d34m47.70s,16.5799153,262.04100000,2.75300000,-2.69800000
TOI-4773 b,TOI-4773,1.74528510000,0.00000140000,-0.00000140000,0,0.0321600000,0.0006000000,-0.0005600000,0,1.35800000,0.04900000,-0.04800000,0,5.31000000,0.35000000,-0.34000000,0,Mass,2.630000,0.330000,-0.290000,0,0.024000,0.027000,-0.017000,0,2255.00,73.00,-59.00,0,4.460000,0.140000,-0.130000,0,,6740.00,250.00,-200.00,0,1.550000,0.046000,-0.046000,0,1.452000,0.082000,-0.075000,0,0.1100,0.1400,-0.1200,0,[Fe/H],0.64836,0.06513,-0.05397,0,4.220000,0.029000,-0.028000,0,1.0700,0.7500,-0.5500,0,0.550000,0.051000,-0.045000,0,15.3000,0.2900,-0.2900,0,,,,,,,,,07h39m46.24s,114.9426489,-21d29m08.23s,-21.4856184,492.88800000,7.84800000,-7.61000000
HATS-66 b,HATS-66,3.14143910000,0.00000740000,-0.00000740000,0,0.0471400000,0.0002500000,-0.0002500000,0,1.41100000,0.08400000,-0.08400000,0,5.33000000,0.68000000,-0.68000000,0,Mass,2.340000,0.560000,-0.430000,0,0.064000,,,1,1998.00,21.00,-21.00,0,5.500000,0.110000,-0.110000,0,,6626.00,35.00,-35.00,0,1.841000,0.041000,-0.041000,0,1.411000,0.022000,-0.022000,0,-0.0170,0.0430,-0.0430,0,[Fe/H],0.76716,0.02030,-0.02130,0,4.057000,0.017000,-0.017000,0,2.1700,0.1600,-0.1100,0,0.318000,0.019000,-0.019000,0,12.8600,0.1700,-0.1700,0,,,,,39.93800,0.05800,-0.05800,0,06h45m34.75s,101.3948048,-33d52m54.09s,-33.8816918,1477.98000000,36.60000000,-34.90000000
TOI-2379 b,TOI-2379,5.46938270000,0.00000230000,-0.00000230000,0,0.0526300000,0.0009100000,-0.0009100000,0,1.04600000,0.02300000,-0.02300000,0,5.76000000,0.20000000,-0.20000000,0,Mass,6.210000,0.290000,-0.290000,0,0.342000,0.003900,-0.003900,0,624.00,12.00,-12.00,0,18.170000,0.160000,-0.160000,0,,3707.00,58.00,-58.00,0,0.622000,0.011000,-0.011000,0,0.645000,0.033000,-0.033000,0,0.5010,0.0850,-0.0850,0,[Fe/H],-1.12907,0.08898,-0.11204,0,4.653000,0.011000,-0.011000,0,10.4000,5.1000,-3.5000,0,3.760000,0.100000,-0.100000,0,,,,,,,,,,,,,23h52m22.09s,358.0920465,-53d02m35.36s,-53.0431560,211.24700000,1.08950000,-1.08950000
WASP-89 b,WASP-89,3.35642270000,0.00000250000,-0.00000250000,0,0.0427000000,0.0012000000,-0.0012000000,0,1.04000000,0.04000000,-0.04000000,0,5.90000000,0.40000000,-0.40000000,0,Mass,7.000000,0.440000,-0.440000,0,0.193000,0.009000,-0.009000,0,1120.00,20.00,-20.00,0,10.510000,0.080000,-0.080000,0,K3,5130.00,90.00,-90.00,0,0.880000,0.030000,-0.030000,0,0.920000,0.080000,-0.080000,0,0.1500,0.1400,-0.1400,0,[Fe/H],-0.34333,0.00754,-0.00767,0,4.515000,0.018000,-0.018000,0,1.3000,1.5000,-0.8000,0,1.920000,0.100000,-0.100000,0,2.5000,0.9000,-0.9000,0,20.20000,0.40000,-0.40000,0,21.08800,0.00800,-0.00800,0,20h55m36.01s,313.9000261,-18d58m17.07s,-18.9714084,290.94600000,2.69200000,-2.64500000
tau Boo b,tau Boo,3.31245680000,0.00000690000,-0.00000690000,0,0.0490000000,0.0030000000,-0.0030000000,0,1.14000000,,,0,5.95000000,0.28000000,-0.28000000,0,Mass,4.950000,,,0,0.011000,0.006000,-0.006000,0,,,,,,,,,F7 V,6466.27,115.27,-96.80,0,1.425880,0.064285,-0.050469,0,1.320000,0.243739,-0.184934,0,0.2642,0.0200,-0.0200,0,[M/H],0.50548,0.01660,-0.01867,0,4.250470,0.094496,-0.073871,0,2.0000,,,0,0.641932,0.145505,-0.134689,0,14.9800,,,0,4.00000,,,0,-16.40000,0.10000,-0.10000,0,13h47m15.23s,206.8134593,+17d27m25.79s,17.4571647,15.65210000,0.08470000,-0.08380000
TOI-559 b,TOI-559,6.98390950000,0.00000510000,-0.00000510000,0,0.0723000000,0.0013000000,-0.0013000000,0,1.09100000,0.02800000,-0.02500000,0,6.01000000,0.24000000,-0.23000000,0,Mass,5.740000,0.420000,-0.460000,0,0.151000,0.012000,-0.011000,0,1180.00,18.00,-16.00,0,12.610000,0.280000,-0.320000,0,G V,5925.00,85.00,-76.00,0,1.233000,0.028000,-0.026000,0,1.026000,0.057000,-0.057000,0,-0.0690,0.0650,-0.0790,0,[Fe/H],0.22737,0.02183,-0.01813,0,4.268000,0.024000,-0.028000,0,6.8000,2.5000,-2.0000,0,0.774000,0.053000,-0.058000,0,4.0800,0.5000,-0.5000,0,,,,,,,,,03h07m16.47s,46.8186159,-31d09m46.78s,-31.1629951,233.26600000,1.54200000,-1.52100000
Qatar-4 b,Qatar-4,1.80535640000,,,0,0.0280300000,0.0004800000,-0.0004800000,0,1.13500000,0.11000000,-0.11000000,0,6.10000000,0.54000000,-0.54000000,0,Mass,5.100000,1.000000,-1.000000,0,0.000000,,,0,1385.00,48.00,-48.00,0,7.110000,0.480000,-0.480000,0,K1 V,5215.00,50.00,-50.00,0,0.849000,0.063000,-0.063000,0,0.896000,0.048000,-0.048000,0,0.1030,0.0810,-0.0810,0,[Fe/H],-0.31785,0.06371,-0.07469,0,4.533000,0.058000,-0.058000,0,0.1700,0.0100,-0.0100,0,2.070000,0.038000,-0.038000,0,7.1000,0.5000,-0.5000,0,6.05000,,,0,-28.76000,0.10000,-0.10000,0,00h19m26.23s,4.8592750,+44d01m39.35s,44.0275965,329.03600000,2.89100000,-2.84300000
TOI-628 b,TOI-628,3.40956750000,0.00000700000,-0.00000690000,0,0.0486000000,0.0008000000,-0.0009400000,0,1.06000000,0.04100000,-0.03400000,0,6.33000000,0.29000000,-0.31000000,0,Mass,6.580000,0.700000,-0.750000,0,0.072000,0.021000,-0.023000,0,1586.00,52.00,-40.00,0,7.780000,0.220000,-0.270000,0,,6250.00,220.00,-190.00,0,1.345000,0.046000,-0.040000,0,1.311000,0.066000,-0.075000,0,0.2580,0.0780,-0.0800,0,[Fe/H],0.39445,0.06645,-0.05203,0,4.300000,0.026000,-0.036000,0,1.2800,1.6000,-0.9100,0,0.762000,0.067000,-0.078000,0,6.9000,0.5000,-0.5000,0,,,,,20.07305,0.43457,-0.43457,0,06h37m03.13s,99.2630608,+01d46m03.18s,1.7675497,178.68000000,3.04000000,-2.94200000
TOI-5350 b,TOI-5350,7.58136700000,0.00001200000,-0.00001100000,0,0.0796000000,0.0014000000,-0.0015000000,0,1.10800000,0.03800000,-0.02900000,0,6.59000000,0.25000000,-0.26000000,0,Mass,6.030000,0.490000,-0.630000,0,0.016500,0.012000,-0.008100,0,1195.00,21.00,-19.00,0,13.580000,0.330000,-0.460000,0,,6220.00,130.00,-120.00,0,1.263000,0.037000,-0.030000,0,1.167000,0.063000,-0.066000,0,0.0440,0.0720,-0.0590,0,[Fe/H],0.33445,0.03290,-0.02910,0,4.304000,0.025000,-0.035000,0,3.1000,1.9000,-1.4000,0,0.821000,0.062000,-0.080000,0,9.0100,0.1300,-0.1300,0,,,,,,,,,04h57m36.55s,74.4023015,+21d36m07.11s,21.6019759,277.41900000,4.11500000,-3.99900000
HAT-P-70 b,HAT-P-70,2.74432452000,0.00000079000,-0.00000068000,0,0.0473900000,0.0003100000,-0.0010600000,0,1.87000000,0.15000000,-0.10000000,0,6.78000000,,,0,Mass,1.540000,,,0,0.000000,,,0,2562.00,43.00,-52.00,0,5.450000,0.290000,-0.490000,0,,8450.00,540.00,-690.00,0,1.858000,0.119000,-0.091000,0,1.890000,0.010000,-0.013000,0,-0.0590,0.0750,-0.0880,0,[Fe/H],1.22272,0.11971,-0.13993,0,4.181000,0.055000,-0.063000,0,0.6000,0.3800,-0.2000,0,0.403619,0.079919,-0.063919,0,99.8500,0.6400,-0.6100,0,,,,,25.26000,0.11000,-0.11000,0,04h58m12.56s,74.5523332,+09d59m52.73s,9.9979794,330.73900000,6.81800000,-6.55200000
CoRoT-14 b,CoRoT-14,1.51214000000,0.00013000000,-0.00013000000,0,0.0270000000,0.0020000000,-0.0020000000,0,1.09000000,0.07000000,-0.07000000,0,7.60000000,0.60000000,-0.60000000,0,Mass,7.300000,1.500000,-1.500000,0,0.000000,,,0,1952.00,66.00,-66.00,0,4.780000,0.280000,-0.280000,0,F9 V,6035.00,100.00,-100.00,0,1.210000,0.080000,-0.080000,0,1.130000,0.090000,-0.090000,0,0.0500,0.1500,-0.1500,0,[Fe/H],0.11884,0.07934,-0.09715,0,4.350000,0.150000,-0.150000,0,4.2000,3.8000,-3.8000,0,0.910000,0.170000,-0.170000,0,9.0000,0.5000,-0.5000,0,,,,,,,,,06h53m41.81s,103.4242023,-05d32m09.74s,-5.5360385,1744.60000000,173.03000000,-144.90000000
TOI-6303 b,TOI-6303,9.48523600000,0.00001620000,-0.00001620000,0,0.0761000000,0.0010000000,-0.0010000000,0,1.03400000,0.05400000,-0.05700000,0,7.84000000,0.31000000,-0.31000000,0,Mass,8.820000,1.770000,-1.320000,0,0.020000,0.020000,-0.020000,0,541.00,14.00,-14.00,0,26.950000,0.790000,-0.790000,0,,3977.00,59.00,-59.00,0,0.609000,0.016000,-0.016000,0,0.644000,0.024000,-0.024000,0,0.4400,0.1600,-0.1600,0,[Fe/H],-1.08672,0.00944,-0.00965,0,4.670000,0.040000,-0.040000,0,6.4000,4.7000,-4.4000,0,4.010000,0.280000,-0.280000,0,2.0000,,,1,,,,,,,,,03h07m07.36s,46.7806502,+40d08m49.83s,40.1471740,152.21900000,1.18950000,-1.18950000
